,host,detection_timestamp,source,SYSCALL,detection_details,threat_Score,certainity_Score
2499,ta1-trace-2,2019-05-16T10:20:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2500,ta1-trace-2,2019-05-16T10:09:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2501,ta1-trace-2,2019-05-16T10:18:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2502,ta1-trace-2,2019-05-16T10:02:10.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2503,ta1-trace-2,2019-05-16T09:50:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2504,ta1-trace-2,2019-05-16T09:47:38.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2505,ta1-trace-2,2019-05-16T10:06:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2506,ta1-trace-2,2019-05-16T10:20:02.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2507,ta1-trace-2,2019-05-16T09:46:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2508,ta1-trace-2,2019-05-16T10:19:51.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2509,ta1-trace-2,2019-05-16T10:03:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2510,ta1-trace-2,2019-05-16T10:18:58.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2511,ta1-trace-2,2019-05-16T09:47:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2512,ta1-trace-2,2019-05-16T10:18:44.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2513,ta1-trace-2,2019-05-16T10:20:49.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2514,ta1-trace-2,2019-05-16T09:46:46.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2515,ta1-trace-2,2019-05-16T10:20:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2516,ta1-trace-2,2019-05-16T10:18:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2517,ta1-trace-2,2019-05-16T09:50:40.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2518,ta1-trace-2,2019-05-16T10:01:07.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2519,ta1-trace-2,2019-05-16T10:18:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2520,ta1-trace-2,2019-05-16T10:01:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2521,ta1-trace-2,2019-05-16T10:18:03.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2522,ta1-trace-2,2019-05-16T09:57:24.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2523,ta1-trace-2,2019-05-16T09:59:15.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2524,ta1-trace-2,2019-05-16T09:57:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2525,ta1-trace-2,2019-05-16T09:57:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2526,ta1-trace-2,2019-05-16T10:04:30.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2527,ta1-trace-2,2019-05-16T10:19:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2528,ta1-trace-2,2019-05-16T09:46:53.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2529,ta1-trace-2,2019-05-16T10:33:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2530,ta1-trace-2,2019-05-16T10:34:53.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2531,ta1-trace-2,2019-05-16T10:33:48.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2532,ta1-trace-2,2019-05-16T10:33:44.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2533,ta1-trace-2,2019-05-16T10:34:59.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2534,ta1-trace-2,2019-05-16T10:35:15.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2535,ta1-trace-2,2019-05-16T10:45:17.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2536,ta1-trace-2,2019-05-16T10:34:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2537,ta1-trace-2,2019-05-16T10:53:06.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2538,ta1-trace-2,2019-05-16T11:01:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2539,ta1-trace-2,2019-05-16T10:37:40.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2540,ta1-trace-2,2019-05-16T10:37:00.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2541,ta1-trace-2,2019-05-16T10:41:40.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2542,ta1-trace-2,2019-05-16T10:42:49.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2543,ta1-trace-2,2019-05-16T10:46:54.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2544,ta1-trace-2,2019-05-16T10:36:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2545,ta1-trace-2,2019-05-16T10:30:55.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2546,ta1-trace-2,2019-05-16T10:34:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2547,ta1-trace-2,2019-05-16T10:43:10.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2548,ta1-trace-2,2019-05-16T10:35:45.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2549,ta1-trace-2,2019-05-16T10:33:53.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2550,ta1-trace-2,2019-05-16T10:35:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2551,ta1-trace-2,2019-05-16T10:27:58.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2552,ta1-trace-2,2019-05-16T10:45:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2553,ta1-trace-2,2019-05-16T10:34:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2554,ta1-trace-2,2019-05-16T10:36:40.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2555,ta1-trace-2,2019-05-16T10:37:11.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2556,ta1-trace-2,2019-05-16T10:34:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2557,ta1-trace-2,2019-05-16T10:30:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2558,ta1-trace-2,2019-05-16T10:49:55.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2559,ta1-trace-2,2019-05-16T10:36:53.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2560,ta1-trace-2,2019-05-16T10:57:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2561,ta1-trace-2,2019-05-16T10:37:06.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2562,ta1-trace-2,2019-05-16T10:33:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2563,ta1-trace-2,2019-05-16T10:33:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2564,ta1-trace-2,2019-05-16T10:55:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2565,ta1-trace-2,2019-05-16T10:25:37.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2566,ta1-trace-2,2019-05-16T10:40:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2567,ta1-trace-2,2019-05-16T10:26:39.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2568,ta1-trace-2,2019-05-16T10:37:02.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2569,ta1-trace-2,2019-05-16T10:45:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2570,ta1-trace-2,2019-05-16T10:30:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2571,ta1-trace-2,2019-05-16T11:02:22.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2572,ta1-trace-2,2019-05-16T10:56:59.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2573,ta1-trace-2,2019-05-16T10:36:49.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2574,ta1-trace-2,2019-05-16T11:38:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2575,ta1-trace-2,2019-05-16T11:14:48.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2576,ta1-trace-2,2019-05-16T11:10:09.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2577,ta1-trace-2,2019-05-16T11:50:13.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2578,ta1-trace-2,2019-05-16T11:32:17.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2579,ta1-trace-2,2019-05-16T11:35:46.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2580,ta1-trace-2,2019-05-16T11:05:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2581,ta1-trace-2,2019-05-16T11:42:22.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2582,ta1-trace-2,2019-05-16T11:53:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2583,ta1-trace-2,2019-05-16T11:05:56.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2584,ta1-trace-2,2019-05-16T11:58:47.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2585,ta1-trace-2,2019-05-16T11:08:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2586,ta1-trace-2,2019-05-16T11:06:17.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2587,ta1-trace-2,2019-05-16T11:33:42.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2588,ta1-trace-2,2019-05-16T11:04:45.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2589,ta1-trace-2,2019-05-16T11:37:09.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2590,ta1-trace-2,2019-05-16T11:06:35.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2591,ta1-trace-2,2019-05-16T11:36:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2592,ta1-trace-2,2019-05-16T11:05:38.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2593,ta1-trace-2,2019-05-16T11:49:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2594,ta1-trace-2,2019-05-16T11:18:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2595,ta1-trace-2,2019-05-16T11:53:04.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2596,ta1-trace-2,2019-05-16T11:10:24.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2597,ta1-trace-2,2019-05-16T11:05:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2598,ta1-trace-2,2019-05-16T11:22:34.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2599,ta1-trace-2,2019-05-16T11:36:16.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2600,ta1-trace-2,2019-05-16T11:39:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2601,ta1-trace-2,2019-05-16T11:04:39.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2602,ta1-trace-2,2019-05-16T11:04:30.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2603,ta1-trace-2,2019-05-16T11:58:46.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2604,ta1-trace-2,2019-05-16T11:19:07.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2605,ta1-trace-2,2019-05-16T11:07:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2606,ta1-trace-2,2019-05-16T11:07:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,FORK,sh,5.0,0.0
2607,ta1-trace-2,2019-05-16T11:05:14.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2608,ta1-trace-2,2019-05-16T11:06:31.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2609,ta1-trace-2,2019-05-16T11:06:49.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2610,ta1-trace-2,2019-05-16T11:58:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2611,ta1-trace-2,2019-05-16T11:05:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2612,ta1-trace-2,2019-05-16T11:05:50.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2613,ta1-trace-2,2019-05-16T11:06:53.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2614,ta1-trace-2,2019-05-16T11:05:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2615,ta1-trace-2,2019-05-16T11:24:29.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2616,ta1-trace-2,2019-05-16T11:28:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2617,ta1-trace-2,2019-05-16T11:04:55.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2618,ta1-trace-2,2019-05-16T12:02:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2619,ta1-trace-2,2019-05-16T11:44:28.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2620,ta1-trace-2,2019-05-16T12:04:32.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2621,ta1-trace-2,2019-05-16T11:09:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2622,ta1-trace-2,2019-05-16T11:24:01.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2623,ta1-trace-2,2019-05-16T11:20:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2624,ta1-trace-2,2019-05-16T12:06:35.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2625,ta1-trace-2,2019-05-16T12:43:21.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2626,ta1-trace-2,2019-05-16T12:50:45.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2627,ta1-trace-2,2019-05-16T12:31:59.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2628,ta1-trace-2,2019-05-16T12:32:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2629,ta1-trace-2,2019-05-16T12:50:58.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2630,ta1-trace-2,2019-05-16T12:09:19.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2631,ta1-trace-2,2019-05-16T12:51:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2632,ta1-trace-2,2019-05-16T12:57:33.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2633,ta1-trace-2,2019-05-16T12:49:27.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2634,ta1-trace-2,2019-05-16T12:10:04.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2635,ta1-trace-2,2019-05-16T12:48:57.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2636,ta1-trace-2,2019-05-16T12:32:37.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2637,ta1-trace-2,2019-05-16T12:32:43.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2638,ta1-trace-2,2019-05-16T12:31:26.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2639,ta1-trace-2,2019-05-16T12:13:48.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2640,ta1-trace-2,2019-05-16T12:50:52.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2641,ta1-trace-2,2019-05-16T12:24:59.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2642,ta1-trace-2,2019-05-16T12:50:36.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2643,ta1-trace-2,2019-05-16T12:23:45.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2644,ta1-trace-2,2019-05-16T12:25:40.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2645,ta1-trace-2,2019-05-16T12:49:44.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2646,ta1-trace-2,2019-05-16T12:34:18.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2647,ta1-trace-2,2019-05-16T12:49:30.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2648,ta1-trace-2,2019-05-16T12:30:12.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2649,ta1-trace-2,2019-05-16T12:30:17.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2650,ta1-trace-2,2019-05-16T12:45:13.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2651,ta1-trace-2,2019-05-16T12:37:10.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2652,ta1-trace-2,2019-05-16T12:29:25.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2653,ta1-trace-2,2019-05-16T12:32:55.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2654,ta1-trace-2,2019-05-16T12:31:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2655,ta1-trace-2,2019-05-16T12:53:06.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2656,ta1-trace-2,2019-05-16T12:31:03.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2657,ta1-trace-2,2019-05-16T12:11:01.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2658,ta1-trace-2,2019-05-16T12:29:40.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2659,ta1-trace-2,2019-05-16T13:03:20.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
2660,ta1-trace-2,2019-05-16T12:32:08.000000000-04:00,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,EXECUTE,sh,5.0,0.0
