,host,detection_timestamp,source,Intermediate_process,SYSCALL_2,Target,Count,threat_Score,certainity_Score
467,ta1-trace-2,2019-05-14T13:57:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
468,ta1-trace-2,2019-05-14T13:59:07.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
469,ta1-trace-2,2019-05-14T13:55:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
470,ta1-trace-2,2019-05-14T14:41:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
471,ta1-trace-2,2019-05-14T14:41:03.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
472,ta1-trace-2,2019-05-14T13:55:42.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
473,ta1-trace-2,2019-05-14T14:02:16.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
474,ta1-trace-2,2019-05-14T14:02:16.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
475,ta1-trace-2,2019-05-14T14:01:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
476,ta1-trace-2,2019-05-14T14:01:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
477,ta1-trace-2,2019-05-14T14:00:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
478,ta1-trace-2,2019-05-14T14:00:45.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
479,ta1-trace-2,2019-05-14T13:59:47.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
480,ta1-trace-2,2019-05-14T14:35:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
481,ta1-trace-2,2019-05-14T14:35:00.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
482,ta1-trace-2,2019-05-14T14:45:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
483,ta1-trace-2,2019-05-14T14:45:11.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
484,ta1-trace-2,2019-05-14T13:59:49.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
485,ta1-trace-2,2019-05-14T14:40:48.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
486,ta1-trace-2,2019-05-14T14:40:48.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
487,ta1-trace-2,2019-05-14T14:22:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
488,ta1-trace-2,2019-05-14T14:22:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
489,ta1-trace-2,2019-05-14T14:17:32.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
490,ta1-trace-2,2019-05-14T14:17:32.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
491,ta1-trace-2,2019-05-14T14:38:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
492,ta1-trace-2,2019-05-14T14:38:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
493,ta1-trace-2,2019-05-14T14:29:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
494,ta1-trace-2,2019-05-14T14:29:10.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
495,ta1-trace-2,2019-05-14T14:06:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
496,ta1-trace-2,2019-05-14T14:06:45.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
497,ta1-trace-2,2019-05-14T14:48:55.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
498,ta1-trace-2,2019-05-14T14:48:55.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
499,ta1-trace-2,2019-05-14T14:40:49.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
500,ta1-trace-2,2019-05-14T14:40:50.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
501,ta1-trace-2,2019-05-14T14:47:28.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
502,ta1-trace-2,2019-05-14T14:47:28.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
503,ta1-trace-2,2019-05-14T14:47:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
504,ta1-trace-2,2019-05-14T14:47:00.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
505,ta1-trace-2,2019-05-14T14:40:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
506,ta1-trace-2,2019-05-14T14:40:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
507,ta1-trace-2,2019-05-14T14:45:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
508,ta1-trace-2,2019-05-14T14:45:57.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
509,ta1-trace-2,2019-05-14T14:47:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
510,ta1-trace-2,2019-05-14T14:47:03.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
511,ta1-trace-2,2019-05-14T14:09:23.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
512,ta1-trace-2,2019-05-14T14:09:23.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
513,ta1-trace-2,2019-05-14T14:03:48.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
514,ta1-trace-2,2019-05-14T14:03:48.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
515,ta1-trace-2,2019-05-14T14:00:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
516,ta1-trace-2,2019-05-14T14:00:52.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
517,ta1-trace-2,2019-05-14T14:43:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
518,ta1-trace-2,2019-05-14T14:43:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
519,ta1-trace-2,2019-05-14T14:30:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
520,ta1-trace-2,2019-05-14T14:30:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
521,ta1-trace-2,2019-05-14T13:55:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
522,ta1-trace-2,2019-05-14T14:19:02.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
523,ta1-trace-2,2019-05-14T14:19:02.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
524,ta1-trace-2,2019-05-14T14:02:22.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
525,ta1-trace-2,2019-05-14T14:02:23.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
526,ta1-trace-2,2019-05-14T14:00:39.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
527,ta1-trace-2,2019-05-14T14:02:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
528,ta1-trace-2,2019-05-14T14:02:09.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
529,ta1-trace-2,2019-05-14T13:55:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
530,ta1-trace-2,2019-05-14T14:45:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
531,ta1-trace-2,2019-05-14T14:45:38.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
532,ta1-trace-2,2019-05-14T14:32:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
533,ta1-trace-2,2019-05-14T14:32:36.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
534,ta1-trace-2,2019-05-14T14:00:21.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
535,ta1-trace-2,2019-05-14T14:04:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
536,ta1-trace-2,2019-05-14T14:04:03.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
537,ta1-trace-2,2019-05-14T14:03:23.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
538,ta1-trace-2,2019-05-14T14:03:23.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
539,ta1-trace-2,2019-05-14T13:59:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
540,ta1-trace-2,2019-05-14T14:38:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
541,ta1-trace-2,2019-05-14T14:38:12.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
542,ta1-trace-2,2019-05-14T14:10:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
543,ta1-trace-2,2019-05-14T14:10:12.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
544,ta1-trace-2,2019-05-14T14:09:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
545,ta1-trace-2,2019-05-14T14:09:02.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
546,ta1-trace-2,2019-05-14T14:02:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
547,ta1-trace-2,2019-05-14T14:02:00.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
548,ta1-trace-2,2019-05-14T14:44:05.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
549,ta1-trace-2,2019-05-14T14:44:05.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
550,ta1-trace-2,2019-05-14T14:15:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
551,ta1-trace-2,2019-05-14T14:15:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
552,ta1-trace-2,2019-05-14T15:07:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
553,ta1-trace-2,2019-05-14T15:26:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
554,ta1-trace-2,2019-05-14T15:26:59.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
555,ta1-trace-2,2019-05-14T15:18:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
556,ta1-trace-2,2019-05-14T15:18:11.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
557,ta1-trace-2,2019-05-14T15:17:49.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
558,ta1-trace-2,2019-05-14T15:10:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
559,ta1-trace-2,2019-05-14T15:17:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
560,ta1-trace-2,2019-05-14T14:58:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
561,ta1-trace-2,2019-05-14T15:18:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
562,ta1-trace-2,2019-05-14T15:18:38.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
563,ta1-trace-2,2019-05-14T15:26:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
564,ta1-trace-2,2019-05-14T15:26:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
565,ta1-trace-2,2019-05-14T15:19:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
566,ta1-trace-2,2019-05-14T15:19:43.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
567,ta1-trace-2,2019-05-14T15:18:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
568,ta1-trace-2,2019-05-14T15:18:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
569,ta1-trace-2,2019-05-14T15:17:22.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
570,ta1-trace-2,2019-05-14T15:11:42.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
571,ta1-trace-2,2019-05-14T15:03:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
572,ta1-trace-2,2019-05-14T15:31:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
573,ta1-trace-2,2019-05-14T15:31:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
574,ta1-trace-2,2019-05-14T15:22:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
575,ta1-trace-2,2019-05-14T15:22:00.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
576,ta1-trace-2,2019-05-14T15:17:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
577,ta1-trace-2,2019-05-14T15:17:59.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
578,ta1-trace-2,2019-05-14T15:17:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
579,ta1-trace-2,2019-05-14T15:19:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
580,ta1-trace-2,2019-05-14T15:19:00.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
581,ta1-trace-2,2019-05-14T15:18:47.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
582,ta1-trace-2,2019-05-14T15:18:47.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
583,ta1-trace-2,2019-05-14T15:26:15.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
584,ta1-trace-2,2019-05-14T15:26:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
585,ta1-trace-2,2019-05-14T15:18:05.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
586,ta1-trace-2,2019-05-14T15:18:06.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
587,ta1-trace-2,2019-05-14T15:16:35.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
588,ta1-trace-2,2019-05-14T15:09:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
589,ta1-trace-2,2019-05-14T15:06:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
590,ta1-trace-2,2019-05-14T15:19:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
591,ta1-trace-2,2019-05-14T15:19:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
592,ta1-trace-2,2019-05-14T15:18:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
593,ta1-trace-2,2019-05-14T15:18:17.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
594,ta1-trace-2,2019-05-14T14:59:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
595,ta1-trace-2,2019-05-14T15:16:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
596,ta1-trace-2,2019-05-14T15:18:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
597,ta1-trace-2,2019-05-14T15:18:52.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
598,ta1-trace-2,2019-05-14T15:15:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
599,ta1-trace-2,2019-05-14T15:27:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
600,ta1-trace-2,2019-05-14T15:27:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
601,ta1-trace-2,2019-05-14T15:10:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
602,ta1-trace-2,2019-05-14T15:15:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
603,ta1-trace-2,2019-05-14T15:17:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
604,ta1-trace-2,2019-05-14T15:27:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
605,ta1-trace-2,2019-05-14T15:27:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
606,ta1-trace-2,2019-05-14T15:16:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
607,ta1-trace-2,2019-05-14T15:27:24.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
608,ta1-trace-2,2019-05-14T15:27:25.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
609,ta1-trace-2,2019-05-14T15:18:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
610,ta1-trace-2,2019-05-14T15:18:29.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
611,ta1-trace-2,2019-05-14T15:01:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
612,ta1-trace-2,2019-05-14T15:15:27.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
613,ta1-trace-2,2019-05-14T15:19:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
614,ta1-trace-2,2019-05-14T15:19:53.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
615,ta1-trace-2,2019-05-14T14:53:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
616,ta1-trace-2,2019-05-14T15:15:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
617,ta1-trace-2,2019-05-14T15:17:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
618,ta1-trace-2,2019-05-14T15:17:58.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
619,ta1-trace-2,2019-05-14T15:14:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
620,ta1-trace-2,2019-05-14T15:03:41.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
621,ta1-trace-2,2019-05-14T15:15:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
622,ta1-trace-2,2019-05-14T15:16:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
623,ta1-trace-2,2019-05-14T15:09:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
624,ta1-trace-2,2019-05-14T14:58:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
625,ta1-trace-2,2019-05-14T15:17:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
626,ta1-trace-2,2019-05-14T15:13:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
627,ta1-trace-2,2019-05-14T15:16:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
628,ta1-trace-2,2019-05-14T15:24:56.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
629,ta1-trace-2,2019-05-14T15:24:56.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
630,ta1-trace-2,2019-05-14T15:03:52.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
631,ta1-trace-2,2019-05-14T15:19:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
632,ta1-trace-2,2019-05-14T15:19:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
633,ta1-trace-2,2019-05-14T15:10:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
634,ta1-trace-2,2019-05-14T15:47:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
635,ta1-trace-2,2019-05-14T15:47:12.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
636,ta1-trace-2,2019-05-14T15:40:24.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
637,ta1-trace-2,2019-05-14T15:40:24.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
638,ta1-trace-2,2019-05-14T15:39:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
639,ta1-trace-2,2019-05-14T15:37:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
640,ta1-trace-2,2019-05-14T15:54:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
641,ta1-trace-2,2019-05-14T15:54:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
642,ta1-trace-2,2019-05-14T15:40:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
643,ta1-trace-2,2019-05-14T15:40:14.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
644,ta1-trace-2,2019-05-14T16:19:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
645,ta1-trace-2,2019-05-14T16:19:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
646,ta1-trace-2,2019-05-14T15:38:10.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
647,ta1-trace-2,2019-05-14T15:40:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
648,ta1-trace-2,2019-05-14T15:40:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
649,ta1-trace-2,2019-05-14T15:39:02.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
650,ta1-trace-2,2019-05-14T15:41:13.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
651,ta1-trace-2,2019-05-14T15:41:13.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
652,ta1-trace-2,2019-05-14T15:34:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
653,ta1-trace-2,2019-05-14T15:40:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
654,ta1-trace-2,2019-05-14T15:40:01.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
655,ta1-trace-2,2019-05-14T15:34:20.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
656,ta1-trace-2,2019-05-14T15:40:48.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
657,ta1-trace-2,2019-05-14T15:40:48.000000000-04:00,sshd,,EXECUTE,sh,2.0,5.0,10.0
658,ta1-trace-2,2019-05-14T16:10:26.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
659,ta1-trace-2,2019-05-14T16:10:26.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
660,ta1-trace-2,2019-05-14T15:39:31.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
661,ta1-trace-2,2019-05-14T15:39:31.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
662,ta1-trace-2,2019-05-14T15:40:52.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
663,ta1-trace-2,2019-05-14T15:40:52.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
664,ta1-trace-2,2019-05-14T15:39:41.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
665,ta1-trace-2,2019-05-14T15:39:42.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
666,ta1-trace-2,2019-05-14T15:38:27.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
667,ta1-trace-2,2019-05-14T15:40:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
668,ta1-trace-2,2019-05-14T15:40:43.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
669,ta1-trace-2,2019-05-14T16:14:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
670,ta1-trace-2,2019-05-14T16:14:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
671,ta1-trace-2,2019-05-14T16:16:07.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
672,ta1-trace-2,2019-05-14T16:16:07.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
673,ta1-trace-2,2019-05-14T16:07:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
674,ta1-trace-2,2019-05-14T16:07:55.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
675,ta1-trace-2,2019-05-14T15:40:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
676,ta1-trace-2,2019-05-14T15:40:06.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
677,ta1-trace-2,2019-05-14T15:40:47.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
678,ta1-trace-2,2019-05-14T15:51:52.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
679,ta1-trace-2,2019-05-14T15:51:52.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
680,ta1-trace-2,2019-05-14T15:38:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
681,ta1-trace-2,2019-05-14T15:49:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
682,ta1-trace-2,2019-05-14T15:49:54.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
683,ta1-trace-2,2019-05-14T15:40:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
684,ta1-trace-2,2019-05-14T15:40:33.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
685,ta1-trace-2,2019-05-14T15:39:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
686,ta1-trace-2,2019-05-14T15:39:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
687,ta1-trace-2,2019-05-14T15:39:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
688,ta1-trace-2,2019-05-14T15:39:37.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
689,ta1-trace-2,2019-05-14T16:19:48.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
690,ta1-trace-2,2019-05-14T16:19:49.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
691,ta1-trace-2,2019-05-14T15:38:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
692,ta1-trace-2,2019-05-14T15:48:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
693,ta1-trace-2,2019-05-14T15:48:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
694,ta1-trace-2,2019-05-14T16:23:32.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
695,ta1-trace-2,2019-05-14T16:23:32.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
696,ta1-trace-2,2019-05-14T15:38:51.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
697,ta1-trace-2,2019-05-14T15:39:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
698,ta1-trace-2,2019-05-14T15:39:51.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
699,ta1-trace-2,2019-05-14T16:03:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
700,ta1-trace-2,2019-05-14T16:03:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
